fecha,grid_id,ndvi,ndbi,elevation,evi,evi2,savi,msavi,gndvi,ndre,cire,gli,psri,ibi,ui,ebbi,bsi,mndwi,ndwi,ndmi,ndsi,nbr,lst_day_c,lst_night_c,month,year,dayofyear,lst_day_c_anomaly,lst_night_c_anomaly
2020-07-11,424_4577,0.33490142,0.004798611999999999,7.0,0.8557963872286131,0.5873388899473908,0.5022884466764481,0.48655256393853963,0.392213142,0.2131479976,0.653957052,0.037280548680000004,0.27945462,-0.22542925342736203,-0.129443916,0.03431858820390461,0.0673446494,-0.40601432,-0.392213142,0.016422381599999997,-0.40601432,0.129443916,37.35000000000002,21.510000000000048,7,2020,193,4.292780082987548,-0.8380082987551702
2020-07-11,424_4578,0.0607155454058,0.08421422270000001,15.4,0.15837732846183225,0.0937129009026755,0.09106384388521789,0.1089475809907526,0.1284193863,0.0164558709,0.056434710799999996,0.0033111608499999993,0.24079422899999997,3.221111811065151,0.03706042474,0.6369647460838438,0.11336664569999999,-0.2097761325,-0.1284193863,-0.07586960585,-0.2097761325,-0.03706042474,37.85000000000002,21.950000000000045,7,2020,193,4.792780082987548,-0.3980082987551725
2020-07-11,424_4579,0.23633765875,0.0548665199125,28.375,0.5353045724344643,0.3886009256647685,0.3544700951852098,0.3775746439808074,0.3367020125,0.14235720875,0.387487695,-0.00016991943749999992,0.31295454625,2.0540899021157313,-0.037267333125,0.4116382823033594,0.112095782875,-0.38566665375,-0.3367020125,-0.0413477601875,-0.38566665375,0.037267333125,38.190000000000055,22.470000000000027,7,2020,193,5.13278008298758,0.12199170124480929
2020-07-11,424_4580,0.23124813599999997,0.059063035266666675,66.5,0.5117272193625231,0.39266373740841837,0.34683421380184637,0.35444919430669114,0.3249223041666667,0.1393623283333333,0.403816455,0.00015664833333333314,0.30924561666666667,2.1232126180952697,-0.043686995000000006,0.42664132578573777,0.11206593328333335,-0.38234739833333337,-0.3249223041666667,-0.046320191266666665,-0.38234739833333337,0.043686995000000006,37.690000000000055,22.05000000000001,7,2020,193,4.63278008298758,-0.2980082987552066
2020-07-11,424_4581,0.34614327899999997,-0.026057265716,122.6,0.9010130003327326,0.6006163985131823,0.5191533132101851,0.5083363210048446,0.384280067,0.224414149,0.674442547,0.042923123699999996,0.23602665700000003,-2.294806611149796,-0.1715952264,-0.21541995627751973,0.03665997522,-0.36213622599999995,-0.384280067,0.0492156896,-0.36213622599999995,0.1715952264,36.31,21.71000000000004,7,2020,193,3.2527800829875275,-0.6380082987551781
2020-07-11,424_4582,0.498301015,-0.052027533833333334,289.8333333333333,1.1517863102662098,0.9276645462252087,0.7473415085050396,0.6624022310741111,0.5282070666666666,0.3263611933333333,1.1281965166666668,0.06337019183333333,0.24124246166666666,-2.5587251954706614,-0.26887820333333334,-0.4621589382202535,0.010245497666666667,-0.49243332333333334,-0.5282070666666666,0.08071233266666666,-0.49243332333333334,0.26887820333333334,34.410000000000025,20.950000000000045,7,2020,193,1.3527800829875503,-1.3980082987551725
2020-07-11,424_4583,0.721701539,-0.257029338,278.9,1.99786215898698,1.52507831696184,1.0823898831615355,0.8346862012611836,0.669856566,0.510317266,2.40543266,0.165138874,0.09021883772,-20.833185145386928,-0.5425283860000001,-2.4003054635071326,-0.2011666339,-0.49908738900000005,-0.669856566,0.284104996,-0.49908738900000005,0.5425283860000001,32.63000000000005,19.110000000000014,7,2020,193,-0.42721991701242246,-3.2380082987552044
2020-07-11,424_4584,0.6545157784615385,-0.23751524615384617,313.0769230769231,1.8745991246099492,1.348334893255275,0.9816349786560672,0.7807589169015571,0.6157876061538462,0.46156761692307696,2.0288995638461538,0.14056454738461538,0.11986703392307693,-30.803761679943463,-0.48260643230769235,-2.1447718123790067,-0.17402156834615384,-0.45590047076923074,-0.6157876061538462,0.2611141303846154,-0.45590047076923074,0.48260643230769235,30.69000000000005,18.57000000000005,7,2020,193,-2.3672199170124237,-3.778008298755168
2020-07-11,424_4585,0.670709329,-0.24097958300000002,289.0,2.0970497789926945,1.3773928228374972,1.0059188983319127,0.7988516550268286,0.61613843,0.476355942,2.06346007,0.1481068221,0.0907557219,-17.072130438072264,-0.503293992,-2.1894762214909718,-0.182435986,-0.445700725,-0.61613843,0.265911202,-0.445700725,0.503293992,29.31,18.430000000000007,7,2020,193,-3.747219917012476,-3.918008298755211
2020-07-11,424_4586,0.5922669922222222,-0.17398957055555553,330.22222222222223,1.745927424807301,1.1739457221060023,0.8882771858468185,0.736913888028337,0.5700974211111112,0.4095277911111111,1.6130713333333333,0.1145228258888889,0.14267082644444443,-9.243092636930598,-0.40436278,-1.55201475171771,-0.11199507911111112,-0.44993406111111117,-0.5700974211111112,0.19934668444444442,-0.44993406111111117,0.40436278,28.850000000000023,17.49000000000001,7,2020,193,-4.207219917012452,-4.858008298755209
2020-07-11,424_4587,0.70733311125,-0.242713839625,310.375,2.119668586713948,1.51762316126562,1.0608433615961175,0.811231066054205,0.64768283375,0.48759875124999996,2.343591425,0.190065221625,0.06984515605,-15.909819114347265,-0.534944465,-2.3544049730764685,-0.19403589799999998,-0.49202126125,-0.64768283375,0.27086446819625,-0.49202126125,0.534944465,29.19000000000005,17.690000000000055,7,2020,193,-3.8672199170124237,-4.658008298755163
2020-07-11,424_4588,0.6234463425,-0.20868072675,248.625,2.1106951617028678,1.2529140373774597,0.9350199389203552,0.7616454492160472,0.57050870375,0.4260089775,1.7602128875,0.1320836115,0.06783486550000001,-10.181855246062632,-0.489560045,-1.7555933144125906,-0.153876059125,-0.41667592,-0.57050870375,0.24255748925,-0.41667592,0.489560045,30.390000000000043,17.190000000000055,7,2020,193,-2.6672199170124316,-5.158008298755163
2020-07-11,425_4576,0.287040334,0.004715581000000001,7.857142857142857,0.8519348437789714,0.5143597470460474,0.43049907527812853,0.4095015404278846,0.3071071088571428,0.17968518742857142,0.5790643052857144,0.04871824685714286,0.1934886857142857,0.05121184622394218,-0.1280458132857143,0.0018645151927618095,0.04347024842857143,-0.31922621714285715,-0.3071071088571428,0.016461092,-0.31922621714285715,0.1280458132857143,36.59000000000003,21.950000000000045,7,2020,193,3.532780082987557,-0.3980082987551725
2020-07-11,425_4577,0.357570565,-0.04353308583333334,11.666666666666666,0.9692483680823035,0.6380990450814712,0.5362858788697663,0.5092223747938457,0.38967982166666665,0.23063861333333333,0.714221645,0.048315076000000005,0.224717205,0.9343619540281006,-0.2028066225,-0.39428782038279436,0.017659054500000004,-0.36508956833333334,-0.38967982166666665,0.06099504421666666,-0.36508956833333334,0.2028066225,38.47000000000003,22.090000000000032,7,2020,193,5.4127800829875525,-0.25800829875518616
2020-07-11,425_4578,0.19201597133333334,0.05678064315,16.0,0.5268552153157819,0.31493587265330164,0.287988500684944,0.3119021196514969,0.27914417166666666,0.11154108883333334,0.302046545,-0.0056022360833333324,0.27032880833333334,0.76490875692392,-0.03612755626666667,0.4019384971883408,0.10271624441666666,-0.33617619249999997,-0.27914417166666666,-0.045771526449999995,-0.33617619249999997,0.03612755626666667,38.89000000000004,22.410000000000025,7,2020,193,5.8327800829875684,0.06199170124480702
2020-07-11,425_4579,0.13842327771428573,0.10676775014285714,22.071428571428573,0.34393805330627764,0.21887165519642635,0.20761073922488868,0.23795832874374612,0.24431686357142857,0.06881544204285714,0.18861014150000002,-0.011109262182857143,0.30910577499999997,8.690156083735712,0.038060880164285715,0.7822692025006788,0.14663201121428573,-0.34272373357142855,-0.24431686357142857,-0.09405379564285714,-0.34272373357142855,-0.038060880164285715,38.21000000000004,22.49000000000001,7,2020,193,5.152780082987569,0.1419917012447911
2020-07-11,425_4580,0.1287378306,0.1074422625,57.1,0.3385378602581368,0.20323743756693585,0.19308379205742535,0.22272056403380697,0.254571098,0.0601697303,0.15965196399999998,-0.02887226201,0.318494065,6.680356391010649,0.0413300614,0.7875933168964324,0.15072822425000001,-0.350391524,-0.254571098,-0.09879289258,-0.350391524,-0.0413300614,37.690000000000055,22.370000000000005,7,2020,193,4.63278008298758,0.021991701244786555
2020-07-11,425_4581,0.25636770444444446,0.015684553,82.22222222222223,0.6958793792481698,0.43190764681575156,0.3845102493666729,0.3961999132935337,0.32640267444444443,0.1580890967777778,0.4479408777777778,0.011563274711111113,0.26500508,0.4637240473609988,-0.10318569333333333,0.11890718380854448,0.07330384911111111,-0.3431718033333333,-0.32640267444444443,0.0002344415888888871,-0.3431718033333333,0.10318569333333333,36.13000000000005,21.890000000000043,7,2020,193,3.0727800829875775,-0.4580082987551748
2020-07-11,425_4582,0.30633836999999997,-0.0419816706,127.45454545454545,0.9746646967219217,0.5266412222287933,0.45945140685093677,0.45655168869743856,0.3372086763636364,0.2024862233636364,0.5809441694545454,0.03157912429545455,0.20850391999999998,-4.791451616516404,-0.1666236018181818,-0.34744142805924877,0.015123999227272727,-0.2987771245454545,-0.3372086763636364,0.05934580027272727,-0.2987771245454545,0.1666236018181818,35.23000000000002,21.55000000000001,7,2020,193,2.1727800829875434,-0.7980082987552066
2020-07-11,425_4583,0.42991249400000003,-0.11806661739999999,200.3,1.2904926748768875,0.7934916469797597,0.6447784832965585,0.5862830716106486,0.439116304,0.292870235,0.990411298,0.0670173521,0.185912784,-11.359803244013612,-0.295066644,-0.9747176994789543,-0.04717201747,-0.349609648,-0.439116304,0.1348991751,-0.349609648,0.295066644,33.910000000000025,19.99000000000001,7,2020,193,0.8527800829875503,-2.358008298755209
2020-07-11,425_4584,0.5439613166666667,-0.124265645,223.33333333333334,1.4282667738293007,1.03810996093961,0.8158063264274918,0.7013478981834282,0.5459505833333334,0.366976985,1.3208656916666668,0.09074184133333334,0.20095754166666666,-6.3851767282803165,-0.34968265000000004,-1.014294515218077,-0.055071374449999995,-0.45881556500000004,-0.5459505833333334,0.148466466,-0.45881556500000004,0.34968265000000004,31.07000000000005,18.890000000000043,7,2020,193,-1.9872199170124247,-3.458008298755175
2020-07-11,425_4585,0.5600084054545454,-0.17019135645454544,359.54545454545456,1.6908102696736356,1.1030412425304783,0.8398899929990712,0.7047854438046877,0.5396144118181818,0.39291734272727274,1.5505396318181817,0.10330692881818182,0.14193210163636363,-10.093017867461338,-0.3847318563636364,-1.5003073247808794,-0.1061866088,-0.4177840036363637,-0.5396144118181818,0.19212421636363636,-0.4177840036363637,0.3847318563636364,29.390000000000043,18.63000000000005,7,2020,193,-3.6672199170124316,-3.7180082987551692
2020-07-11,425_4586,0.70072964,-0.2549799,374.0,2.4368432436386502,1.4750758931501196,1.0508579944274945,0.8165754866112422,0.6189017216666667,0.4932941233333334,2.283838933333333,0.175518655,0.025295613666666664,-14.560417090284227,-0.55268125,-2.149055213611149,-0.206683375,-0.4429226,-0.6189017216666667,0.28275594833333334,-0.4429226,0.55268125,29.07000000000005,17.49000000000001,7,2020,193,-3.9872199170124247,-4.858008298755209
2020-07-11,425_4587,0.7516118066666667,-0.27870340466666665,346.06666666666666,2.201383372082786,1.6105125256390131,1.1272372863616733,0.856044042248656,0.6643095753333333,0.5280440013333333,2.532907686666667,0.20172207066666667,0.03344849364666667,-17.56324305723502,-0.5856624020000001,-2.5871760979930616,-0.23200713493333333,-0.4751014373333334,-0.6643095753333333,0.3049968046666667,-0.4751014373333334,0.5856624020000001,30.010000000000048,17.650000000000034,7,2020,193,-3.047219917012427,-4.698008298755184
2020-07-11,425_4588,0.7579603500000001,-0.2662104290909091,261.27272727272725,2.2794894413176365,1.6266914771262002,1.1367523960907557,0.8607854283461414,0.66545904,0.5189589918181818,2.4238816272727273,0.2077324690909091,0.02486421056363636,-11.037102456827146,-0.5813659354545454,-2.372873311822818,-0.2208898309090909,-0.4846790227272727,-0.66545904,0.2958189690909091,-0.4846790227272727,0.5813659354545454,30.07000000000005,17.210000000000036,7,2020,193,-2.9872199170124247,-5.138008298755182
2020-07-11,426_4576,0.03818684918,0.0279930272,9.0,1.0990291924898687,0.0585498830737895,0.057273447324419705,0.06923086248475555,0.0867011863,-0.00543206162,0.01821018,0.007703964420000001,0.1925121788,3.8999279954426243,-0.0726323866,0.1916219531575296,0.0703410866,-0.113529422,-0.0867011863,-0.015547830539999998,-0.113529422,0.0726323866,36.85000000000002,21.730000000000015,7,2020,193,3.792780082987548,-0.6180082987552034
2020-07-11,426_4577,0.131340100375,0.053309541674999995,10.875,0.4500523422022031,0.21316595464414126,0.19698557531117475,0.21455357228246896,0.171097682625,0.068272517125,0.21586647281250002,0.0192840968125,0.19131399999999998,3.927955899222087,-0.021660845625,0.4000217621006335,0.07815588075,-0.225392528,-0.171097682625,-0.035746917749999996,-0.225392528,0.021660845625,37.59000000000003,21.99000000000001,7,2020,193,4.532780082987557,-0.3580082987552089
2020-07-11,426_4578,0.280209044,-0.01524743588888889,12.11111111111111,0.7632475307635949,0.4861739572569891,0.4202626174482394,0.4147589548260334,0.32388172111111113,0.18125063544444445,0.5537091482222222,0.032638747277777776,0.23288037000000003,-1.4683705910746063,-0.13728119777777778,-0.15804092334508735,0.04165285682222222,-0.31691164000000005,-0.32388172111111113,0.036271247,-0.31691164000000005,0.13728119777777778,38.49000000000001,22.230000000000015,7,2020,193,5.432780082987534,-0.11800829875520336
2020-07-11,426_4579,0.23246739375,0.03225974925,17.0,0.6547873267178007,0.38375138910384143,0.3486583965425811,0.36982697499001915,0.305153415,0.140470333625,0.3918818175,0.007826351675,0.2582179725,1.3920854050484037,-0.05817388212499999,0.23270702320729525,0.0837234562875,-0.33420103125,-0.305153415,-0.013804239666249999,-0.33420103125,0.05817388212499999,37.83000000000004,22.510000000000048,7,2020,193,4.772780082987566,0.16199170124482976
2020-07-11,426_4580,0.15972546625,0.11735682550000001,51.0,0.32725898259394026,0.25746383789422816,0.2395627952536109,0.26612836674786416,0.302198135,0.080636974,0.22355445125,-0.032523939,0.3527354225,5.179758672425319,0.04212315375,0.8427180274863972,0.1636447585,-0.405587495,-0.302198135,-0.10534219025,-0.405587495,-0.04212315375,37.47000000000003,22.410000000000025,7,2020,193,4.4127800829875525,0.06199170124480702
2020-07-11,426_4581,0.1656239159,0.053731565482999996,64.5,0.5408609148694833,0.2655139241575969,0.24840699847017764,0.27712305565939915,0.22786978559999999,0.0957290049,0.252706026,0.006407243400000001,0.23183787699999997,1.8501140620039749,-0.028069145640000005,0.3856409888145097,0.0904735951,-0.279597932,-0.22786978559999999,-0.0382525621,-0.279597932,0.028069145640000005,36.55000000000001,22.090000000000032,7,2020,193,3.4927800829875366,-0.25800829875518616
2020-07-11,426_4582,0.38470951727272723,-0.07539199489090909,87.81818181818181,1.0409710791900544,0.6950736410611659,0.5769893267755309,0.5403227027317453,0.4231098918181818,0.255271124,0.8175345718181819,0.045494560766181816,0.22519384272727272,-4.229397730687287,-0.21426805227272727,-0.6428750886030343,-0.005758550227272724,-0.36565022,-0.4231098918181818,0.09241646769090908,-0.36565022,0.21426805227272727,35.73000000000002,21.99000000000001,7,2020,193,2.6727800829875434,-0.3580082987552089
2020-07-11,426_4583,0.13589933533333334,0.105039404,117.33333333333333,0.32719360247751467,0.21531409382023728,0.20382692233111513,0.23262842626021055,0.24646877666666667,0.06406435733333334,0.16141000866666666,-0.018731394000000002,0.2991790366666667,4.818578673340203,0.03791066333333334,0.7808231748486585,0.14390417666666666,-0.34384048666666667,-0.24646877666666667,-0.09482891533333332,-0.34384048666666667,-0.03791066333333334,33.97000000000003,20.49000000000001,7,2020,193,0.9127800829875525,-1.858008298755209
2020-07-11,426_4584,0.3727254133333333,-0.048950239888888886,198.33333333333334,1.0522869843556282,0.6680288150273438,0.5590181885627742,0.5253114891235479,0.4001989177777778,0.24858815444444446,0.7895575444444445,0.04938265111111111,0.21466528666666665,-3.716143725850385,-0.21744644744444444,-0.4342845770330631,0.007120778666666667,-0.36367586444444444,-0.4001989177777778,0.07089043811111112,-0.36367586444444444,0.21744644744444444,33.410000000000025,19.69000000000005,7,2020,193,0.35278008298755026,-2.658008298755167
2020-07-11,426_4585,0.619295386923077,-0.19831091253846156,316.2307692307692,1.7610581878579896,1.2292479115345798,0.928805847779334,0.7622957575903491,0.5894277653846154,0.43449227615384617,1.7192279123076921,0.11779175,0.15135262538461539,-7.183825553937567,-0.44011504615384617,-1.71192455929363,-0.1316149753076923,-0.4484204646153846,-0.5894277653846154,0.22074376692307693,-0.4484204646153846,0.44011504615384617,30.510000000000048,19.57000000000005,7,2020,193,-2.547219917012427,-2.778008298755168
2020-07-11,426_4586,0.7533702266666666,-0.29865272416666666,412.5833333333333,2.2160923758557893,1.6252045030851505,1.1298996619464492,0.8550323448181606,0.6839316883333333,0.5521595416666667,2.815948283333333,0.19674907541666667,0.05142782768,-1.8092275785821486,-0.5837892058333333,-2.9502457848347383,-0.24724213583333332,-0.491060335,-0.6839316883333333,0.32229747583333335,-0.491060335,0.5837892058333333,29.670000000000016,18.410000000000025,7,2020,193,-3.387219917012459,-3.938008298755193
2020-07-11,426_4587,0.7882516825,-0.300717935,319.625,2.453130177275609,1.726724646733042,1.1822111241711357,0.87943599715814,0.69865115375,0.5673098437499999,2.9272902,0.22615929875000002,0.01661396892,-22.227868313440577,-0.60350682375,-2.977377320361712,-0.25680315425,-0.5067260175,-0.69865115375,0.32327402,-0.5067260175,0.60350682375,29.350000000000023,18.450000000000045,7,2020,193,-3.707219917012452,-3.8980082987551725
2020-07-11,426_4588,0.7728441908333333,-0.2937266008333333,285.9166666666667,2.4378529617066405,1.6756111408060361,1.1590894214809782,0.8699253856883237,0.6834467641666667,0.5488332816666667,2.68894645,0.21698663583333333,0.024940599175000005,-16.939661113495873,-0.60296928,-2.761911667175014,-0.2481345,-0.49187506,-0.6834467641666667,0.31624757583333335,-0.49187506,0.60296928,30.090000000000032,18.410000000000025,7,2020,193,-2.967219917012443,-3.938008298755193
2020-07-11,427_4576,0.0504429352,0.0019165401999999992,8.1,0.2622009687041961,0.07888428538169613,0.07565632944908715,0.0890022309989035,0.0916004869,0.0059191068,0.048024761900000004,0.010343881000000001,0.17677340879999998,1.8061871713045914,-0.09688386026,-0.08230786972570485,0.0506391377,-0.0965556827,-0.0916004869,0.008866185399999999,-0.0965556827,0.09688386026,37.13000000000005,21.610000000000014,7,2020,193,4.0727800829875775,-0.7380082987552044
2020-07-11,427_4577,0.1901975702857143,0.029985336714285715,8.428571428571429,0.5980030619361921,0.3077612406909422,0.28526333170111046,0.3126023412901629,0.24573295571428572,0.10848316364285715,0.31887074428571427,0.01630127542857143,0.23467301285714284,0.34882065081972113,-0.06750953557142857,0.19858129767173585,0.07624179571428572,-0.2816588057142857,-0.24573295571428572,-0.007034143428571432,-0.2816588057142857,0.06750953557142857,37.910000000000025,22.05000000000001,7,2020,193,4.85278008298755,-0.2980082987552066
2020-07-11,427_4578,0.1047704139,0.11327334157142857,9.714285714285714,0.3713306668819219,0.16608520047529382,0.15713768332318084,0.17925847739426054,0.15351827442857144,0.04869252957142857,0.1680618643714286,0.014751081542857144,0.21679947142857142,2.740009616511037,0.04431640681428572,0.8428207239458595,0.12096109,-0.2642718057142857,-0.15351827442857144,-0.09074259177142856,-0.2642718057142857,-0.04431640681428572,37.81,21.870000000000005,7,2020,193,4.7527800829875275,-0.47800829875521345
2020-07-11,427_4579,0.11670904333333333,0.13869563799999998,20.666666666666668,0.24511366957507993,0.18223236272238688,0.17504157336138712,0.20513150945934433,0.25707611333333336,0.047519962,0.14156082333333334,-0.036387903666666666,0.3433077133333333,7.016049426730835,0.08593053,0.9625652375338443,0.17670263333333333,-0.38235565,-0.25707611333333336,-0.12330093000000002,-0.38235565,-0.08593053,35.85000000000002,22.110000000000014,7,2020,193,2.792780082987548,-0.23800829875520435
2020-07-11,427_4580,0.113649974,0.155629594125,34.0,0.2489012919720404,0.1766857148417363,0.1704560672960737,0.20150590019426315,0.26844056,0.040361288999999995,0.12541097774999999,-0.043379764625,0.36111730625,8.031473531569643,0.08756504012500001,1.1361211230560526,0.19312682875,-0.407117605,-0.26844056,-0.1398667551625,-0.407117605,-0.08756504012500001,35.39000000000004,22.010000000000048,7,2020,193,2.3327800829875684,-0.33800829875517024
2020-07-11,427_4581,0.16909593276923077,0.11148264823076923,53.38461538461539,0.34839254133346775,0.2693991688284662,0.2536136751410568,0.2858850254302664,0.32530822923076924,0.08581868630769231,0.228050103,-0.04483466656923077,0.3574773946153846,7.193852366810385,0.03352053416923077,0.8177624589501888,0.1626129036923077,-0.4216511876923077,-0.32530822923076924,-0.09799550838461538,-0.4216511876923077,-0.03352053416923077,36.63000000000005,21.910000000000025,7,2020,193,3.5727800829875775,-0.438008298755193
2020-07-11,427_4582,0.33018604875,-0.023847191250000004,80.875,0.9964497226185816,0.5765516927645915,0.49520945370943315,0.4841057639590076,0.3742424525,0.19802054125,0.58521719875,0.034479533874999996,0.221696847375,-1.3079766261592143,-0.150255170625,-0.1870855575794062,0.0355939938125,-0.3565762075,-0.3742424525,0.042682617250000006,-0.3565762075,0.150255170625,35.910000000000025,20.71000000000004,7,2020,193,2.8527800829875503,-1.638008298755178
2020-07-11,427_4583,0.23125657142857145,0.046279055214285714,108.71428571428571,0.5609878982173175,0.3854242598643006,0.3468410751147137,0.3646100421934112,0.33512460499999996,0.13537685414285713,0.378499716,-0.008290437182857144,0.29552778,1.5370856083562654,-0.040508158928571424,0.3254408257995286,0.10162456842857144,-0.37909242428571427,-0.33512460499999996,-0.03299056692857143,-0.37909242428571427,0.040508158928571424,35.05000000000001,20.53000000000003,7,2020,193,1.9927800829875366,-1.8180082987551884
2020-07-11,427_4584,0.21364162533333333,0.0650294407875,147.41666666666666,0.510193870496261,0.34849588908623197,0.32042300858587586,0.3465555753777778,0.3267413491666667,0.12470048966666668,0.3402233675,-0.015485152641666666,0.3114733725,3.5091311618104446,-0.03491929616666667,0.4754774457305953,0.12027017291666665,-0.38443321,-0.3267413491666667,-0.04868887375,-0.38443321,0.03491929616666667,33.33000000000004,20.31,7,2020,193,0.2727800829875662,-2.0380082987552193
2020-07-11,427_4585,0.540714429,-0.13290286702600002,255.9,1.4425291431625977,1.0649993913354874,0.8109519083873294,0.6821900414108996,0.530318729,0.361969522,1.3910106770000001,0.1066883818,0.1789211585,-7.266314385804168,-0.34999359500000005,-1.129729269978089,-0.0711444628,-0.436292581,-0.530318729,0.1563864761,-0.436292581,0.34999359500000005,31.19000000000005,19.83000000000004,7,2020,193,-1.8672199170124237,-2.518008298755177
2020-07-11,427_4586,0.5063651425,-0.136996009375,268.75,1.4702207016559132,0.9962681008805546,0.759444287292731,0.6422473533097559,0.50076524125,0.35092950624999997,1.40258322125,0.09218129825,0.16706290375,-8.66635049901766,-0.340695261,-1.269402687987498,-0.076776012,-0.4035525475,-0.50076524125,0.15698541500000002,-0.4035525475,0.340695261,30.010000000000048,18.730000000000015,7,2020,193,-3.047219917012427,-3.6180082987552034
